,year,month,day,year_col,title,genre_final,gross_adj,budget_adj,female_dist7,male_dist7,gender_majority
0,2000,6,29,1,Anaknya Sazali,COMEDY,333817.2972,2302110.355,0.428571429,0.571428571,Male
1,2000,4,6,2,Mimpi Moon,ROMANTIC_COMEDY,851196.955,2302110.355,0.428571429,0.571428571,Male
2,2000,12,27,3,Syukur 21,SCIFI/FANTASY,1534740.237,5371590.829,0.285714286,0.714285714,Male
3,2000,8,31,4,Leftenan Adnan,ACTION,1650915.469,3836850.593,0.142857143,0.857142857,Male
4,2000,9,28,5,Soal Hati,ROMANTIC_COMEDY,2122751.587,1841688.284,0.285714286,0.714285714,Male
5,2000,1,8,6,Pasrah,ROMANCE,4207444.977,2302110.355,0.285714286,0.714285714,Male
6,2000,5,25,7,Senario Lagi,ADVENTURE,6711116.298,2302110.355,0.285714286,0.714285714,Male
7,2001,9,13,1,Cheritera,ANIMATION,3621.301775,1416784.732,0.285714286,0.714285714,Male
8,2001,10,25,2,Kaki Bakar,DRAMA,4373.614468,0,0.285714286,0.714285714,Male
9,2001,11,1,3,The Deadly Disciple,ACTION_COMEDY,49323.74531,1700141.678,0.428571429,0.571428571,Male
10,2001,8,2,4,Dari Jemapoh ke Manchestee,COMEDY,51261.53846,708392.366,0.285714286,0.714285714,Male
11,2001,9,27,5,Cinta Tiada Restu,MUSICAL,52807.39228,1246770.564,0.571428571,0.428571429,Female
12,2001,7,19,6,No Problem,ROMANTIC_COMEDY,212517.7098,1416784.732,0.285714286,0.714285714,Male
13,2001,6,28,7,Sara,ROMANTIC_COMEDY,249467.4556,1841820.152,0.285714286,0.714285714,Male
14,2001,10,18,8,Spinning Gasing,ROMANCE,686361.4201,3400283.357,0.285714286,0.714285714,Male
15,2001,5,24,9,Seri Dewi Malam,THRILLER,866006.763,1770980.915,0.428571429,0.571428571,Male
16,2001,8,30,10,Getaran,ROMANCE,1191005.917,1204267.022,0.428571429,0.571428571,Male
17,2001,3,1,11,Gerak Khas The Movie,THRILLER,6233852.821,1912659.388,0.571428571,0.428571429,Female
18,2001,12,14,12,Lagi Lagi Senario,COMEDY,8970245.856,2266855.571,0.285714286,0.714285714,Male
19,2002,12,6,1,Cinta 200 Ela,ROMANCE,271180.8695,198865.9709,0.428571429,0.571428571,Male
20,2002,3,28,2,Mendam Berahi,ACTION,397731.9419,3308406.607,0.571428571,0.428571429,Female
21,2002,8,1,3,Embun,ROMANCE,1717478.84,5423617.389,0.428571429,0.571428571,Male
22,2002,3,7,4,Idola,ROMANTIC_COMEDY,1735557.564,1753636.289,0.571428571,0.428571429,Female
23,2002,12,20,5,Soalnya Siapa?,ROMANTIC_COMEDY,3977319.419,1988659.709,0.428571429,0.571428571,Male
24,2002,8,29,6,Mr. Cinderella,ROMANTIC_COMEDY,4573917.331,2277919.303,0.571428571,0.428571429,Female
25,2002,12,6,7,Mami Jarum,COMEDY,4845098.201,2458706.55,0.714285714,0.285714286,Female
26,2002,1,24,8,KL Menjerit,ACTION,5188593.969,1753636.289,0.285714286,0.714285714,Male
27,2002,2,21,9,Anak Mami The Movie,COMEDY,5315145.041,2531021.448,0.714285714,0.285714286,Female
28,2002,5,23,10,Gerak Khas The Movie II,THRILLER,5550168.461,2711808.695,0.571428571,0.428571429,Female
29,2003,7,10,1,Paloh,DRAMA,152554.6856,4369602.067,0.428571429,0.571428571,Male
30,2003,6,26,2,Black Maria,DRAMA,163451.4489,1111469.853,0.571428571,0.428571429,Female
31,2003,8,28,3,Diari Romeo,COMEDY,348696.4243,1209540.722,0.428571429,0.571428571,Male
32,2003,2,27,4,Iskandar,ACTION_COMEDY,479457.5834,1133263.379,0.285714286,0.714285714,Male
33,2003,9,4,5,Aku Kaya The Movie,COMEDY,664702.5589,784566.9547,0.285714286,0.714285714,Male
34,2003,12,25,6,Gila Bola,COMEDY,686496.0854,1416579.224,0.428571429,0.571428571,Male
35,2003,3,29,7,Laila Isabella,ROMANTIC_COMEDY,1209540.722,1198643.959,0.571428571,0.428571429,Female
36,2003,11,25,8,MX3,ACTION_COMEDY,1231334.248,1198643.959,0.571428571,0.428571429,Female
37,2003,11,25,9,Mr. Cinderella 2,ROMANCE,1362095.408,1863346.517,0.428571429,0.571428571,Male
38,2003,5,29,10,Mami Jarum Junior,COMEDY,1525546.856,1492856.567,0.428571429,0.571428571,Male
39,2003,12,4,11,Lang Buana,ACTION_COMEDY,1950520.624,1917830.334,0.285714286,0.714285714,Male
40,2003,4,24,12,Mistik,HORROR,2179352.652,1983210.913,0.571428571,0.428571429,Female
41,2003,7,24,13,Janji Diana,ROMANCE,2386391.154,1416579.224,0.571428571,0.428571429,Female
42,2003,1,30,14,Gila-Gila Pengantin,ROMANTIC_COMEDY,2800468.158,1198643.959,0.428571429,0.571428571,Male
43,2003,12,18,15,Jutawan Fakir,COMEDY,2909435.79,1645411.252,0.285714286,0.714285714,Male
44,2003,9,25,16,Cinta Kolestrol,ROMANTIC_COMEDY,3595931.876,1961417.387,0.285714286,0.714285714,Male
45,2004,12,23,1,Ah Lok Kafe,COMEDY,28425.42318,639572.0216,0.571428571,0.428571429,Female
46,2004,9,9,2,Buai Laju-Laju,DRAMA,56850.84636,1563398.275,0.285714286,0.714285714,Male
47,2004,6,3,3,Bicara Hati,ROMANCE,170552.5391,1705525.391,0.428571429,0.571428571,Male
48,2004,2,26,4,Bisikan Remaja,ROMANTIC_COMEDY,355317.7898,1733950.814,0.142857143,0.857142857,Male
49,2004,4,8,5,Di Ambang Misteri,THRILLER,540083.0404,582721.1752,0.428571429,0.571428571,Male
50,2004,8,5,6,Makar,DRAMA,710635.5795,881188.1186,0.571428571,0.428571429,Female
51,2004,12,2,7,SH3,COMEDY,909613.5418,2245608.431,0.428571429,0.571428571,Male
52,2004,6,24,8,Berlari Ke Langit,ROMANCE,938038.9649,1876077.93,0.285714286,0.714285714,Male
53,2004,3,25,9,Bintang Hati,ROMANTIC_COMEDY,966464.3881,1435483.871,0.571428571,0.428571429,Female
54,2004,12,23,10,Tangkai Jering,COMEDY,1137016.927,2714627.914,0.428571429,0.571428571,Male
55,2004,8,19,11,Aku No. 1,COMEDY,1293356.755,1591823.698,0.333333333,0.666666667,Male
56,2004,1,2,12,Trauma,THRILLER,1321782.178,1662887.256,0.6,0.4,Female
57,2004,4,29,13,Gila-Gila Pengantin Remaja,COMEDY,1989779.623,1705525.391,0.285714286,0.714285714,Male
58,2004,12,16,14,Biar Betul,THRILLER,2046630.469,1606036.41,0.285714286,0.714285714,Male
59,2004,11,14,15,Tujuh Perhentian,HORROR,2131906.739,2714627.914,0.714285714,0.285714286,Female
60,2004,3,11,16,Buli,ROMANTIC_COMEDY,2274033.854,2131906.739,0.285714286,0.714285714,Male
61,2004,11,14,17,I Know What You Did Last Raya,COMEDY,3226285.531,2401948.259,0.285714286,0.714285714,Male
62,2004,9,23,18,Cinta Luar Biasa,ROMANTIC_COMEDY,3411050.782,1705525.391,0.571428571,0.428571429,Female
63,2004,1,29,19,Kuliah Cinta,ROMANTIC_COMEDY,3979559.245,2131906.739,0.428571429,0.571428571,Male
64,2004,8,31,20,Puteri Gunung Ledang,ROMANCE,4121686.361,23593101.24,0.285714286,0.714285714,Male
65,2004,5,20,21,Pontianak Harum Sundal Malam,DRAMA,4548067.709,3553177.898,0.428571429,0.571428571,Male
66,2004,7,22,22,Hingga Hujung Nyawa,ROMANCE,5685084.636,2558288.086,0.428571429,0.571428571,Male
67,2005,12,31,1,Uyir (The Soul),HORROR,8925.212781,267756.3834,0.285714286,0.714285714,Male
68,2005,1,13,2,Chemman Chaalai,DRAMA,89252.12781,452210.7809,0.142857143,0.857142857,Male
69,2005,5,12,3,Aandal,DRAMA,89252.12781,238005.6742,0.2,0.8,Male
70,2005,6,30,4,Qaisy & Laila,ROMANCE,297507.0927,6842663.132,0.428571429,0.571428571,Male
71,2005,5,5,5,Kemarau Cinta,ROMANCE,357008.5112,2915569.508,0.428571429,0.571428571,Male
72,2005,1,27,6,Tak Ori Tapi OK,COMEDY,773518.441,2826317.381,0.142857143,0.857142857,Male
73,2005,11,3,7,Salon,ROMANTIC_COMEDY,1338781.917,2975070.927,0.285714286,0.714285714,Male
74,2005,2,24,8,Sepet,ROMANCE,1547036.882,1636289.01,0.571428571,0.428571429,Female
75,2005,8,11,9,Gol & Gincu,ROMANTIC_COMEDY,1725541.138,3927093.624,0.714285714,0.285714286,Female
76,2005,6,16,10,Pontianak Menjerit,HORROR_COMEDY,2677563.834,3123824.473,0.428571429,0.571428571,Male
77,2005,3,10,11,Potret Mistik,THRILLER,2826317.381,4462606.391,0.285714286,0.714285714,Male
78,2005,12,8,12,Rock,COMEDY,3242827.31,4462606.391,0.142857143,0.857142857,Male
79,2005,8,25,13,Gila-Gila Pengantin Popular,COMEDY,3748589.368,3123824.473,0.571428571,0.428571429,Female
80,2005,2,9,14,GK3 The Movie,THRILLER,4016345.751,4165099.298,0.571428571,0.428571429,Female
81,2005,3,24,15,Sembilu 2005,ROMANCE,4135348.589,4462606.391,0.571428571,0.428571429,Female
82,2005,6,2,16,Lady Boss,ROMANTIC_COMEDY,5295626.25,5117121.994,0.428571429,0.571428571,Male
83,2005,11,3,17,Anak Mami Kembali,COMEDY,5979892.563,5979892.563,0.428571429,0.571428571,Male
84,2005,5,19,18,Senario XX,SCIFI/FANTASY,6902164.551,5414629.087,0.285714286,0.714285714,Male
85,2005,9,8,19,KL Menjerit 1,ACTION,7497178.736,4908867.03,0.285714286,0.714285714,Male
86,2005,12,22,20,Baik Punya Cilok,ACTION_COMEDY,7645932.282,3837841.496,0,1,Male
87,2005,11,24,21,Pontianak Harum Sundal Malam II,DRAMA,8181445.049,8211195.759,0.571428571,0.428571429,Female
88,2005,1,13,22,Gangster,THRILLER,8568204.27,5682385.471,0.571428571,0.428571429,Female
89,2006,9,14,1,S'kali,DRAMA,10827.70693,397015.9206,0.428571429,0.571428571,Male
90,2006,12,21,2,Love Conquers All,ROMANCE,36092.35642,108277.0693,0,1,Male
91,2006,10,26,3,Rain Dogs,DRAMA,72184.71284,649662.4156,0.333333333,0.666666667,Male
92,2006,11,16,4,Salah Bapak,COMEDY,144369.4257,2706926.731,0.333333333,0.666666667,Male
93,2006,12,14,5,Misi 1511,ACTION_COMEDY,144369.4257,12740601.82,0.25,0.75,Male
94,2006,3,3,6,Ethirkaalam,DRAMA,180461.7821,1768525.465,,,Male
95,2006,11,23,7,The Red Kebaya,DRAMA,397015.9206,5413853.463,0.4,0.6,Male
96,2006,10,24,8,Bilut,DRAMA,1227140.118,9781028.59,0.285714286,0.714285714,Male
97,2006,11,30,9,Possessed,HORROR,1443694.257,5846961.74,0.4,0.6,Male
98,2006,3,9,10,Persona Non Grata,ROMANCE,1515878.97,6099608.235,0.428571429,0.571428571,Male
99,2006,4,6,11,Gubra (Anxiety),DRAMA,1876802.534,3897974.493,0.571428571,0.428571429,Female
100,2006,12,21,12,Tentang Bulan,DRAMA,2165541.385,5016837.542,0.666666667,0.333333333,Female
101,2006,8,24,13,Gong,THRILLER,2346003.167,5666499.958,0.6,0.4,Female
102,2006,6,1,14,Tipah Tertipu The Movie,COMEDY,2454280.237,4331082.77,0.142857143,0.857142857,Male
103,2006,2,23,15,Main-Main Cinta,ROMANTIC_COMEDY,2490372.593,5413853.463,0.428571429,0.571428571,Male
104,2006,5,4,16,Man Laksa,COMEDY,2851296.157,4583729.265,0.285714286,0.714285714,Male
105,2006,10,24,17,Diva Popular,COMEDY,3970159.206,4583729.265,0.714285714,0.285714286,Female
106,2006,5,18,18,Senario Pemburu Emas Yamashita,ACTION_COMEDY,5377761.107,3609235.642,0.285714286,0.714285714,Male
107,2006,11,30,19,Cinta,ROMANCE,7940318.412,3609235.642,0.428571429,0.571428571,Male
108,2006,1,26,20,Buli Balik,COMEDY,8337334.333,5413853.463,0.285714286,0.714285714,Male
109,2006,1,5,21,Castello,THRILLER,10105859.8,5630407.602,0.428571429,0.571428571,Male
110,2006,11,9,22,Nana Tanjung,ROMANTIC_COMEDY,10899891.64,8301241.977,0.428571429,0.571428571,Male
111,2006,3,23,23,Bujang Senang,ROMANTIC_COMEDY,11224722.85,6496624.156,0.714285714,0.285714286,Female
112,2006,8,10,24,Remp-It,DRAMA,14436942.57,7218471.284,0.285714286,0.714285714,Male
113,2006,12,7,25,Cicak Man,ACTION_COMEDY,24181878.8,6135700.591,0.166666667,0.833333333,Male
114,2006,1,12,26,The 3rd Generation,DRAMA,0,0,0.142857143,0.857142857,Male
115,2007,5,10,1,Before We Fall in Love Again,ROMANCE,7892.485922,391279.1634,0.5,0.5,Male
116,2007,5,10,2,Things We Do When We Fall In Love,ROMANCE,8076.975061,60820.59534,,,Male
117,2007,7,5,3,Chalanggai,DRAMA,14842.25262,506838.2945,0,1,Male
118,2007,4,5,4,The Bird House,DRAMA,16322.22044,101367.6589,,,Male
119,2007,8,9,5,Hidden Summer in My Heart,ROMANCE,19184.84312,223008.8496,,,Male
120,2007,12,20,6,Flower in the Pocket,ROMANCE,22300.88496,129750.6034,0.4,0.6,Male
121,2007,7,12,7,Cinta Yang Satu,ROMANTIC_COMEDY,241255.0282,3527594.53,0.6,0.4,Female
122,2007,10,13,8,Budak Lapok,ANIMATION,326403.8617,5250844.731,,,Male
123,2007,8,9,9,Kayangan,ROMANTIC_COMEDY,521029.7667,2351729.686,0.666666667,0.333333333,Female
124,2007,6,28,10,Diva,MUSICAL,612260.6598,6000965.407,0.285714286,0.714285714,Male
125,2007,10,25,11,1957: Hati Malaya,HISTORICAL,640643.6042,6082059.534,0.666666667,0.333333333,Female
126,2007,7,26,12,Haru Biru,DRAMA,835269.5093,1013676.589,,,Male
127,2007,1,25,13,Syaitan,HORROR,1001512.47,2554465.004,0.5,0.5,Male
128,2007,11,15,14,Misteri Orang Minyak,HORROR,1293451.328,3304585.68,0.25,0.75,Male
129,2007,3,22,15,Chermin,HORROR,1540788.415,3791150.443,0.6,0.4,Female
130,2007,2,18,16,Puaka Tebing Biru,HORROR,2088173.773,2595012.068,0.833333333,0.166666667,Female
131,2007,5,10,17,Sumolah,DRAMA,2420659.695,5980691.875,0.142857143,0.857142857,Male
132,2007,11,1,18,09-Sep,ROMANTIC_COMEDY,2432823.814,3041029.767,,,Male
133,2007,2,8,19,Qabil Khushry Qabil Igam,DRAMA,3189026.549,4460176.992,0.571428571,0.428571429,Female
134,2007,5,31,20,Waris Jari Hantu,HORROR,3533676.589,3041029.767,0.8,0.2,Female
135,2007,12,13,21,Anak Halal,THRILLER,3537731.296,3649235.72,0.428571429,0.571428571,Male
136,2007,3,8,22,Mukhsin,COMEDY,3979694.288,2027353.178,0.666666667,0.333333333,Female
137,2007,8,23,23,Impak Maksima,ACTION,4178374.9,3101850.362,,,Male
138,2007,11,29,24,Nana Tanjung 2,ROMANCE,4476395.817,3041029.767,0.571428571,0.428571429,Female
139,2007,4,19,25,Zombi Kampung Pisang,HORROR_COMEDY,4804827.032,2493644.409,0,1,Male
140,2007,4,5,26,Jangan Pandang Belakang,HORROR,11714046.66,3487047.466,,,Male
141,2007,9,7,27,Pool,DRAMA,0,0,,,Male
142,2008,1,10,1,Jarum Halus,DRAMA,44598.09178,0,0.285714286,0.714285714,Male
143,2008,6,12,2,Pensil,DRAMA,195868.1596,2448351.995,0.333333333,0.666666667,Male
144,2008,11,13,3,Wayang,DRAMA,560400.5677,0,0.333333333,0.666666667,Male
145,2008,12,4,4,Kinta 1881,ACTION,1409162.593,10119854.91,0,1,Male
146,2008,3,20,5,Akhirat,ROMANCE,1790017.347,6610550.386,0.666666667,0.333333333,Female
147,2008,9,25,6,Punggok Rindukan Bulan,DRAMA,2268806.182,544078.2211,0.4,0.6,Male
148,2008,10,16,7,Tipu Kanan Tipu Kiri,COMEDY,2938022.394,10174262.73,0.4,0.6,Male
149,2008,1,10,8,Kala Malam Bulan Mengambang,HORROR_COMEDY,3014193.345,7617095.095,0.571428571,0.428571429,Female
150,2008,11,20,9,Selamat Pagi Cinta,ROMANCE,4548493.928,0,0.5,0.5,Male
151,2008,6,26,10,Sepi,ROMANCE,4592020.186,8161173.317,0.571428571,0.428571429,Female
152,2008,10,30,11,Budak Kelantan,DRAMA,4635546.444,3264469.327,0.25,0.75,Male
153,2008,5,29,12,Apa Kata Hati?,ROMANTIC_COMEDY,5397255.953,7617095.095,0.571428571,0.428571429,Female
154,2008,5,1,13,Cinta U-Turn,ROMANTIC_COMEDY,6115439.205,8161173.317,0.285714286,0.714285714,Male
155,2008,2,21,14,Anak,DRAMA,6773773.853,5440782.211,,,Male
156,2008,10,1,15,Kami The Movie,DRAMA,6773773.853,7617095.095,0.5,0.5,Male
157,2008,12,4,16,Los dan Faun,ACTION_COMEDY,7067576.092,10119854.91,0.285714286,0.714285714,Male
158,2008,12,25,17,Brainscan: Aku dan Topi Ajaib,ADVENTURE,7170950.954,0,,,Male
159,2008,7,24,18,I'm Not Single,ROMANTIC_COMEDY,7568128.056,8161173.317,0.4,0.6,Male
160,2008,11,27,19,Antoo Fighter,HORROR_COMEDY,10925090.68,10778189.56,0,1,Male
161,2008,1,24,20,Cuci,COMEDY,11115518.06,8161173.317,0.142857143,0.857142857,Male
162,2008,8,7,21,Susuk,THRILLER,11240656.05,9793407.98,0.714285714,0.285714286,Female
163,2008,2,7,22,Dunia Baru The Movie,DRAMA,12492035.96,4352625.769,0.571428571,0.428571429,Female
164,2008,12,18,23,Histeria,HORROR,15005677.34,7617095.095,0.714285714,0.285714286,Female
165,2008,12,11,24,Cicakman 2: Planet Hitam,ACTION_COMEDY,15506229.3,13601955.53,0.166666667,0.833333333,Male
166,2008,4,17,25,Congkak,HORROR,20685853.97,9358145.403,0.666666667,0.333333333,Female
167,2008,4,3,26,Evolusi KL Drift,ACTION,21224491.41,8868475.004,0.428571429,0.571428571,Male
168,2008,10,1,27,Senario The Movie: Episode 1,ACTION_COMEDY,23172291.44,0,0,1,Male
169,2008,3,6,28,Duyung,ROMANTIC_COMEDY,25457419.97,9793407.98,0.428571429,0.571428571,Male
170,2008,9,9,29,Block B,DRAMA,0,0,,,Male
171,2009,5,23,1,JOMLAH C.I.U.M,DRAMA,17499.25218,116661.6812,0.25,0.75,Male
172,2009,12,17,2,Pulau Asmara,ROMANCE,23332.33624,87496.2609,0.333333333,0.666666667,Male
173,2009,10,22,3,Lembing Awang Pulang Ke Dayang,ROMANCE,58330.8406,1096619.803,0.5,0.5,Male
174,2009,5,7,4,Sell Out!,COMEDY,93329.34496,1703260.546,0.5,0.5,Male
175,2009,12,24,5,Muallaf,DRAMA,110828.5971,758300.9278,0.5,0.5,Male
176,2009,3,12,6,Jin Hutan,HORROR,134160.9334,367484.2958,0.4,0.6,Male
177,2009,3,12,7,Sayang You Can Dance,ROMANCE,215824.1102,1084953.635,0.2,0.8,Male
178,2009,3,26,8,Talentime,COMEDY,244989.5305,758300.9278,0.714285714,0.285714286,Female
179,2009,12,31,9,Duhai Si Pari-Pari,COMEDY,338318.8755,758300.9278,0.285714286,0.714285714,Male
180,2009,11,26,10,Jalang,DRAMA,390816.632,396649.7161,0.428571429,0.571428571,Male
